,미디어타입,제목,장소명,장소설명,영업시간,브레이크타임,휴무일,주소,위도,경도,전화번호,최종작성일,img
6327,drama,크레이지 러브,향꽃,김래완(김선호)이 한은성(이유영)의 당시 남자친구 현성을 처음 만났다.,매일 17시 - (익일) 05시,정보없음,연중무휴,서울특별시 서대문구 연세로7안길 39,37.558099,126.93453,0504-1845-4064,2022-11-25,https://th.bing.com/th/id/OIP.0Bh1E85nhTw-pFKbnXnCNQAAAA?w=168&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6328,drama,크레이지 러브,소노타워,노고진(김재욱)이 운영하는 GOTOP Education의 사옥이다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 송파구 법원로 135,37.487007,127.11837,1588-4888,2022-11-25,https://th.bing.com/th/id/OIP.ivT3fGLWKaoAzO85eBMmEQHaET?w=311&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6329,drama,크레이지 러브,잠실아르누보팰리스,"4화에서 GOTOP교육이 입시설명회를 여는 컨벤션의 일부로 등장하며, 이신아(크리스탈)와 백수영(유인영)이 마주치고 앉아 잠시 이야기를 나누는 곳이다.",매일 00시 - 24시,정보없음,연중무휴,서울특별시 송파구 석촌호수로 258,37.509074,127.10487,02-412-1851,2022-11-25,
6330,drama,크레이지 러브,서울 이태원 단독주택,이신아(정수정)는 절친 추옥희(박한솔)와 함께 이 아파트에 산다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 용산구 녹사평대로40길 25,37.534893,126.98743,02-2199-6114,2022-11-25,https://th.bing.com/th/id/OIP.QBgAV04wti8QFs7vabvWwQHaFC?w=270&h=184&c=7&r=0&o=5&dpr=1.3&pid=1.7
6331,drama,크레이지 러브,이촌 한강공원,10회에서 박양태(임원희)와 고탑교육 제보자 마은정(백주희)이 이 공원 논습지에서 만난다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 용산구 서빙고동 287-4,37.5176063,126.992288,02-3780-0551,2022-11-25,
6332,drama,크레이지 러브,삼순이 계단,9회에서 저글러스와 집에서 혼자 이 계단에서 키스하는 장면을 보고 노고진(김재욱)은 자신이 이신에게 키스하는 상상을 하기 시작한다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 중구 남산공원길 649,37.554717,126.98177,02-3396-4114,2022-11-25,https://th.bing.com/th/id/OIP.sYBjzc7byPHDTavLfzwoSQHaNK?w=115&h=185&c=7&r=0&o=5&dpr=1.3&pid=1.7
6333,drama,크레이지 러브,베리키친,10회에서 노고진(김재욱)은 저녁식사를 위해 이신아(정수정)를 이 식당에 초대한 후 그녀를 해고한다.,월-토 17시 30분 - 23시,정보없음,일요일,서울특별시 중구 만리재로 205,37.555775,126.968,02-312-0205,2022-11-25,https://th.bing.com/th/id/OIP.00f84wcfM_PjKnJGoZ8cVAHaF7?w=259&h=207&c=7&r=0&o=5&dpr=1.3&pid=1.7
6334,drama,크레이지 러브,인천국제공항,3화에서 오세기(하준/송하준)가 이 공항에 도착한다.,매일 00시 - 24시,정보없음,연중무휴,인천광역시 중구 공항로 272,37.44919,126.4514,1577-2600,2022-11-25,https://th.bing.com/th/id/OIP.tRQ_DjzgOXZCxN1sJkPhywHaEw?w=266&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6335,drama,크레이지 러브,그랜드 하얏트 인천,"KPEDA 10주년 기념행사는 이 호텔에서 열리며, 8화에서 노고진(김재욱 분)이 이신아(크리스탈)와 함께 참석한다. 놀랍게도 백수영(유인영)은 자신의 교육 회사인 백에듀를 설립한 협회의 새로운 회원으로 소개된다. 고진은 이 소식을 듣고 곧장 떠나가 수영과 신아를 따라나오자 그는 이 호텔 웨스트 타워 그랜드 로비 계단에 차를 세우고 신아에게 3초간 부탁하고 변명하며 몸을 숙여 키스를 한다.","매일 입실 15시, 퇴실 11시",정보없음,연중무휴,인천광역시 중구 영종해안남로321번길 208,37.440449,126.45747,032-745-1234,2022-11-25,https://th.bing.com/th/id/OIP.yI40evsxAbI8RS09NAE1hwHaLC?w=118&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6336,drama,크레이지 러브,호서대학교 아산캠퍼스,노고진(김재욱) GOTOP교육 대표가 1회에서 이 대학 강석규 교육원에서 초청 강연을 하고 있다.,매일 00시 - 24시,정보없음,연중무휴,충청남도 아산시 배방읍 호서로79번길 20,36.7354844,127.074099,041-540-5114,2022-11-25,https://th.bing.com/th/id/OIP.mWIrq30y4Eq31AM-IeXpdwHaE7?w=256&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6337,drama,크로스,야탑로,16회에서 '무경험운전사' 강인규(고경표)와 고지인(전소민)이 운전면허를 취득한 후 이 도로를 따라 운전한다.,매일 00시 - 24시,정보없음,연중무휴,경기도 성남시 분당구 야탑로,37.406486,127.15374,1577-3100,2022-11-25,https://th.bing.com/th/id/OIP.RFczFgM4u72_haWLs1f9bwHaEL?w=317&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6338,drama,크로스,봉안당 홈,"7회. 16화에서 인규는 시련 1년 후, 이번에는 좀 더 평화로운 상태로 그들을 방문하기 위해 이곳으로 돌아온다.",매일 00시 - 24시,정보없음,연중무휴,경기도 성남시 분당구 판교로 808,37.404824,127.16199,031-776-1700,2022-11-25,https://th.bing.com/th/id/OIP.IRwVeM162MTOhHdxNpIrCQHaE7?w=278&h=185&c=7&r=0&o=5&dpr=1.3&pid=1.7
6339,drama,크로스,미즈제일여성병원,3회에서 손연희 박사(양진성)는 강인규(고경표)를 산부인과로 데려가 조산아의 상태를 확인한다.,매일 00시 - 24시,정보없음,연중무휴,대전광역시 유성구 계룡로 126,36.352533,127.3443,042-821-0000,2022-11-25,https://th.bing.com/th/id/OIP.QaVeseajPYdazHP5SvOyZgAAAA?w=299&h=156&c=7&r=0&o=5&dpr=1.3&pid=1.7
6340,drama,크로스,서서울농협 상암지점,10회에서 김철호(정은표)가 건물 밖 교차로에서 대기하고 있다.,평일 09시 30분 - 15시 30분,정보없음,주말,서울특별시 마포구 월드컵북로 356,37.577353,126.89292,02-375-2762,2022-11-25,https://th.bing.com/th/id/OIP.cl2MM3-wGMDAQ-vi4VkVRwHaEK?w=316&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6341,drama,크로스,월드컵북로44길,10회에서 장팀장이 이끄는 경찰감시단이 김철호(정은표)를 따라 이 거리로 나온다,매일 00시 - 24시,정보없음,연중무휴,서울특별시 마포구 월드컵북로44길,37.577895,126.89328,02-3153-8114,2022-11-25,https://th.bing.com/th/id/OIP.lZf7J-iLhbnS-N1nOfo7vgHaFQ?w=254&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6342,drama,크로스,가톨릭대학교 서울성모병원,"장기이식센터장 고정훈(조재현), 이식코디네이터 고지인(전소민), 이식전문가 이주혁(김지한-전) 등 주요 출연진 대부분이 이곳에서 일한다.","평일 08시 - 18시, 주말 00시 - 24시(응급실)",정보없음,연중무휴,서울특별시 서초구 반포대로 222,37.501777,127.00477,02-1588-1511,2022-11-25,https://th.bing.com/th/id/OIP.hPty0HRg6LCiNivFSU1TygHaE8?w=278&h=185&c=7&r=0&o=5&dpr=1.3&pid=1.7
6343,drama,크로스,서울중앙지방법원,"16회에서 강인규(고경표) )은 공판을 마치고 법정을 나서며, 첫 번째 범행에 대해서는 단기 정직 처분만 받는다.",평일 09시 - 18시,정보없음,주말,서울특별시 서초구 서초중앙로 157,37.496068,127.01148,02-530-1114,2022-11-25,
6344,drama,크로스,프리바아워,8회에서 강인규(고경표)는 도주한 김형범(허성태)의 뒤를 쫓아온 만식(정도원)을 피하기 위해 이 가게에 숨는다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 용산구 회나무로 13나길 42-1,37.54138,126.99225,0507-1409-0185,2022-11-25,https://th.bing.com/th/id/OIP.Z1gMSJYYkHgf5KjyMUa32wHaHX?w=193&h=192&c=7&r=0&o=5&dpr=1.3&pid=1.7
6345,drama,크로스,우각로문화마을,"8, 9회에서 강인규(고경표)는 김형범(허성태)이 숨어 있는 곳을 찾기 위해 만식(정도원)을 따라 이 거리를 찾는다",매일 00시 - 24시,정보없음,연중무휴,인천광역시 미추홀구 우각로122번길 19,37.468936,126.64468,032-728-6101,2022-11-25,https://th.bing.com/th/id/OIP.283DCnPYyPrFBRL81gIOsgHaE7?w=260&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6346,drama,크로스,인천국제공항,16회에서 이주혁(김이한)은 손연희(양진성)를 터미널에서 하차시켰다.,매일 00시 - 24시,정보없음,연중무휴,인천광역시 중구 공항로 272,37.44919,126.4514,1577-2600,2022-11-25,
6347,drama,크로스,중국요리 미광,14회에서 강인규(고경표)가 가로등 뒤에서 김형범(허성태)의 부하 중 한 명이 일하는 식당의 염탐하고 있다.,목-화 11시 30분 - 17시,정보없음,수요일,인천광역시 중구 참외전로13번길 15-4,37.480146,126.62063,032-772-5595,2022-11-25,https://th.bing.com/th/id/OIP.5YZU0zBMR2Rp_vrqvMaqgQHaFj?w=236&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6348,drama,크로스,장흥교도소 세트장,외과의사 강인규(고경표)가 입사 지원 후 이 교도소에서 근무한다.,매일 00시 - 24시,정보없음,연중무휴,전라남도 장흥군 장흥읍 원도리 191,34.686804,126.91329,061-860-8321,2022-11-25,https://th.bing.com/th/id/OIP.Y3KVkiKMZfkpIAQNhMeaPAHaE7?w=245&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6349,drama,크리미널 마인드,아소산 일산본점,8회에서 백산(김영철)과 강기형(손현주)이 만나는 곳이다.,매일 11시 30분 - 21시 30분,15시 - 17시 ,연중무휴,경기도 고양시 일산동구 정발산로 128,37.659182,126.78267,031-903-5333,2022-11-25,
6350,drama,크리미널 마인드,법조로149번길,5회에서 김준현(이준기)은 생화학 테러 용의자를 쫓는다.,매일 00시 - 24시,정보없음,연중무휴,경기도 수원시 영통구 법조로149번길,37.290484,127.07136,1899-3300,2022-11-25,https://th.bing.com/th/id/OIP.XYizyCbEgktkpUnlgOaqqwHaKs?w=120&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6351,drama,크리미널 마인드,포천허브아일랜드,"이 장소는 아동 유괴가 일어난 곳이다. 8화에서 어린 소녀 유나는 어머니의 코 바로 아래에서 떨어져 나갔고, 이는 NCI가 사건에 연루되게 합니다. 9회에서는 김현준(이준기)과 하선우(문채원)가 유나의 납치 사건을 추적하기 위해 주변을 순회하는 모습이 그려졌다.","월-화,목-금 10시 - 21시, 토 10시 - 22시, 일 10시 - 21시, 공휴일 10시 - 22시",정보없음,수요일,경기도 포천시 신북면 청신로947번길 35,37.965751,127.12917,031-535-6494,2022-11-25,
6352,drama,크리미널 마인드,강동구청거리,19화에서 모방범 킬러 강치환(기수)은 1화(컨벤시아)에서 일어난 납치 사건을 재현하기 위해 이 교차로에서 여성 구매자를 만난다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 강동구 성내동 성내로6길,37.529546,127.12345,1577-1188,2022-11-25,https://th.bing.com/th/id/OIP.5O4FUrLQZc7GWbkSdqr9oQHaHa?w=165&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6353,drama,크리미널 마인드,CJ ENM,1화 초반에 폭탄이 터지는 것은 이 건물에서다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 마포구 상암산로 66,37.578581,126.89189,02-371-5501,2022-11-25,https://th.bing.com/th/id/OIP.EFyoP3Yzwyqj_UilLO8xvAHaLH?w=115&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6354,drama,크리미널 마인드,윤희빌딩,14회에서는 유민영(이선빈)과 이한(고윤)이 팀을 위해 아이스 아메리카노 6잔을 주문하기 위해 카페를 찾는 모습이 그려졌다. 19회(18시 29분)에서 정학당한 하선우(문채원)가 사건을 조사하던 중 김현준(이준기)과 합류해 모방 고양이 살인 사건에 대해 이야기를 나눴다. (이 장면에서는 이 지점의 외면만 촬영되었습니다),매일 00시 - 24시,정보없음,연중무휴,서울특별시 서대문구 신촌역로 22-8,37.558825,126.9433,02-330-1301,2022-11-25,https://th.bing.com/th/id/OIP.UDHiCJtOpEafEAdnJHnzWwHaFj?w=220&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6355,drama,크리미널 마인드,서대문형무소역사관,"16화에서 백서연(김보라)은 아버지를 찾아가고, 이수겸(준)은 두부로 아버지를 맞이한다.","11-2월 화-일 09시 30분 - 17시, 3-10월 화-일 09시 30분 - 18시",정보없음,월요일,서울특별시 서대문구 통일로 251,37.574692,126.95649,02-360-8590,2022-11-25,
6356,drama,크리미널 마인드,산정빌딩,"1,20회에 김현준(이준기)의 모집으로 등장하는 곱창고 지점이 이 건물에 있다.",매일 00시 - 24시,정보없음,연중무휴,서울특별시 양천구 신정중앙로 90,37.526337,126.86163,02-2620-3114,2022-11-25,https://th.bing.com/th/id/OIP.bXp32C-ONoIGzalA79EP0AHaFO?w=252&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6357,drama,크리미널 마인드,서울역,"16회에서는 유민영(이선빈), 나나(유선), 민영의 조카딸, 강팀장 아들이 방금 여행에서 돌아왔음을 보여주기 위해 서울역 외관이 나온다.",매일 00시 - 24시,정보없음,연중무휴,서울특별시 용산구 한강대로 405,37.554719,126.97065,02-6110-1331,2022-11-25,
6358,drama,크리미널 마인드,컨벤시아대로130번길,1회에서 경찰 김준현(이준기)이 이 거리에서 납치 피해자의 발자취를 쫓는다.,매일 00시 - 24시,정보없음,연중무휴,인천광역시 연수구 컨벤시아대로130번길,37.395505,126.64066,032-749-7114,2022-11-25,https://th.bing.com/th/id/OIP.NbFHvEBw4SKQ7hLorjC_lgHaFo?w=248&h=189&c=7&r=0&o=5&dpr=1.3&pid=1.7
6359,drama,크리미널 마인드,익산 교도소 세트장,12회에서 사형 선고를 받은 죄수들이 수감된 곳이다.,화-일 09시 - 18시 (시기별 상이),정보없음,"월요일, 촬영일",전라북도 익산시 성당면 함낭로 207,36.069334,126.93158,063-859-3836,2022-11-25,https://th.bing.com/th/id/OIP.jRoSFRMaNbOteEI44KSv_AHaE8?w=272&h=181&c=7&r=0&o=5&dpr=1.3&pid=1.7
6360,drama,크리미널 마인드,독립기념관,5회에서 생화학 테러 공격에 가담한 용의자와 공범을 쫓는 팀이 바로 여기다.,화-일 09시 30분 - 18시,정보없음,월요일,충청남도 천안시 동남구 목천읍 삼방로 95,36.783538,127.2232,041-560-0114,2022-11-25,https://th.bing.com/th/id/OIP.gzTIbbzzm-Rg4JETwcwVQAHaE8?w=273&h=182&c=7&r=0&o=5&dpr=1.3&pid=1.7
6361,drama,크리미널 마인드,지웰시티몰,"3, 4화에서 강기형(손현주)의 아들 한별(김강훈)이 쇼핑몰에서 사신과 함께 끝날 때 팔을 벌리고 있습니다. 19회에서는 강기형(손현주)이 돌아가신 아내 혜원(오연수)과 식사를 하는 장면에 이 쇼핑몰 안에 위치한 카페 떡볶이가 등장한다.",매일 10시 - 22시,정보없음,연중무휴,충청북도 청주시 흥덕구 대농로 17 상가동 210호,36.643999,127.42483,080-305-1200,2022-11-25,https://th.bing.com/th/id/OIP.DjNuHhFv5G9m-L_YMuPkXgHaFj?w=265&h=199&c=7&r=0&o=5&dpr=1.3&pid=1.7
6362,drama,키스 먼저 할까요,일산문화광장,은경수(오지호)는 2018년 10회에서 백지민(박시연)과 통화하던 중 이 공원을 지나간다,매일 00시 - 24시,정보없음,연중무휴,경기도 고양시 일산동구 중앙로 1271-4,37.65839,126.7704,031-909-9000,2022-11-25,https://th.bing.com/th/id/OIP.gkZNgkZvDyjcQ-e42khd9AHaE7?w=261&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6363,drama,키스 먼저 할까요,서울대공원,33화에서 손무한(감우성)과 안순진(김선아)은 장미정원 어린이 동물원에 옵니다.,매일 09시 - 17시,정보없음,연중무휴,경기도 과천시 대공원광장로 102,37.427542,127.01701,02-500-7335,2022-11-25,
6364,drama,키스 먼저 할까요,경기영어마을 파주캠퍼스,14회에서 이수(옹성우)는 미국을 통한 포토여행 중 밤에 정우연(신예은)에게 전화를 거는 미국의 어느 곳으로 나오는 장소,매일 09시 - 22시,정보없음,연중무휴,경기도 파주시 탄현면 얼음실로 40,37.7852355,126.703739,1588-0554,2022-11-25,https://th.bing.com/th/id/OIP.IljrzoLXAJI1GKUTphfGEgHaEy?w=290&h=188&c=7&r=0&o=5&dpr=1.3&pid=1.7
6365,drama,키스 먼저 할까요,서울중앙지방법원,4회 회상 장면에서 손무한(감우성)이 안순진(김선아)과 은경수(오지호)의 대화를 목격한다.,평일 09시 - 18시,정보없음,주말,서울특별시 서초구 서초중앙로 157,37.496068,127.01148,02-530-1114,2022-11-25,
6366,drama,키스 먼저 할까요,카페 릴리블랑,"1, 3, 9화에 카페로 등장한다.","평일 08시 - 22시, 토 10시 - 22시",정보없음,일요일,서울특별시 서초구 양재천로19길 52,37.477636,127.03814,0507-1434-3080,2022-11-25,https://th.bing.com/th/id/OIP.hsQ4PV6kawJtoY3SJXgx2AHaHa?w=178&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6367,drama,키스 먼저 할까요,낙산공원,1화에서 손무한(감우성)은 창의적인 사고를 위해 그의 개와 함께 여기에옵니다,매일 00시 - 24시,정보없음,연중무휴,서울특별시 종로구 낙산길 41,37.580667,127.00746,02-743-7985,2022-11-25,
6368,drama,키스 먼저 할까요,북촌로5나길,12회에서 손무한(감우성)과 안순진(김선아)은 데이트와 이 거리를 걷는다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 종로구 북촌로5나길 3-15,37.581058,126.9819,02-2148-1114,2022-11-25,https://th.bing.com/th/id/OIP.MLBUwAJ5Oh80Va676aiqaAHaIU?w=137&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6369,drama,키스식스센스,네오위즈,이 건물에서 2화의 광고 캠페인 팝업 스토어를 오픈했다. 여기서도 차민후(윤계상)가 고장난 설치물로부터 홍예술(서지혜)을 지키다가 다치는 장면이 나온다.,매일 00시 - 24시,정보없음,연중무휴,경기도 성남시 분당구 대왕판교로645번길 14,37.400557,127.104395,031-8023-6600,2022-11-25,https://th.bing.com/th/id/OIP.soqUC4qJKAz6SWJnpw-3XgHaFe?w=229&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6370,drama,키스식스센스,화랑육교,1회에서 홍예설(서지혜)이 이 다리 서쪽 발 공원의 계단에 앉아 있다.,매일 00시 - 24시,정보없음,연중무휴,경기도 성남시 분당구 삼평동 화랑육교,37.40165,127.1052,1577-3100,2022-11-25,https://th.bing.com/th/id/OIP.kya7waylOAix97n8kqjGYQHaDm?w=333&h=170&c=7&r=0&o=5&dpr=1.3&pid=1.7
6371,drama,키스식스센스,안성팜랜드,1화에서 ZEU.AD는 이 곳에서 광고 촬영 준비를 했습니다.,"평일 10시 - 18시, 주말 09시 - 18시 (2-11월 매표마감 17시)",정보없음,연중무휴,경기도 안성시 공도읍 대신두길 28,36.9904684,127.194467,031-8053-7979,2022-11-25,https://th.bing.com/th/id/OIP.ZTH9SMMijCOZh8okbH7iUAHaE8?w=297&h=198&c=7&r=0&o=5&dpr=1.3&pid=1.7
6372,drama,키스식스센스,경기영어마을 파주캠퍼스,4회 회상 장면에서 홍예슬(서지혜)과 이필요(김지석)는 학생들로 영화 작업을 하던 중 이곳에 모인다.,매일 09시 - 22시,정보없음,연중무휴,경기도 파주시 탄현면 얼음실로 40,37.7852355,126.703739,1588-0554,2022-11-25,
6373,drama,키스식스센스,소노펠리체 컨벤션,3화에서 ZEU.AD의 30주년 기념 파티가 열립니다.,매일 09시 - 18시,정보없음,연중무휴,서울특별시 강남구 테헤란로87길 22 3층,37.509595,127.059436,02-2222-7401,2022-11-25,https://th.bing.com/th/id/OIP.9QmIFcwDb1EN2G_j5nufMwHaE7?w=279&h=186&c=7&r=0&o=5&dpr=1.3&pid=1.7
6374,drama,키스식스센스,동아디지털미디어센터,"이 건물(1화 로비, 2화 외관)은 ZEU.AD로 등장합니다.",매일 11시 - 22시,정보없음,연중무휴,서울특별시 마포구 매봉산로 75,37.57832,126.89285,02-2146-0913,2022-11-25,
6375,drama,키스식스센스,디벙크,"4화에서 반호우(김가은)와 오승택(태인호), 이필요(김지석)가 이 카페에서 만난다.","평일 10시 - 23시, 토 12시 - 23시, 일 12시 - 22시",정보없음,연중무휴,서울특별시 마포구 성지1길 30 지하 2층,37.547921,126.91513,02-6930-5598,2022-11-25,https://th.bing.com/th/id/OIP.oZqSZ8_XG-uRAx-nTkLShAHaKk?w=122&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6376,drama,키스식스센스,별밤,이 술집은 드라마에서 홍예슬(서지혜)과 절친 반호우(김가은)의 단골 나들이 장소다.,매일 18시 30분 - (익일) 03시,정보없음,연중무휴,서울특별시 마포구 어울마당로 39,37.548729,126.92033,02-337-1886,2022-11-25,https://th.bing.com/th/id/OIP.poPQlW0njqnlJ408hOXGzwHaK0?w=115&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6377,drama,키스식스센스,괴르츠,4화에서 반호우(김가은)와 오승택(태인호)은 마라톤 데이트에 이 식당에서 저녁을 먹습니다.,매일 11시 - (익일) 01시,15시 - 17시 30분,연중무휴,"서울특별시 마포구 토정로 136-13, 7F",37.544834,126.925831,02-336-1745,2022-11-25,https://th.bing.com/th/id/OIP.kkfG_J-YYMKuGDol1e-0-AHaFj?w=279&h=209&c=7&r=0&o=5&dpr=1.3&pid=1.7
6378,drama,키스식스센스,판자집,"6화에서 홍예슬(서지혜)과 전 남자친구 이소환(김지석), 짝사랑하는 차민후(윤계상)는 이곳에서 술을 마시게 된다.",매일 17시 - (익일) 05시,정보없음,연중무휴,서울특별시 서대문구 연세로2길 29,37.55631,126.9385,02-312-0044,2022-11-25,https://th.bing.com/th/id/OIP.poPQlW0njqnlJ408hOXGzwHaK0?w=118&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6379,drama,키스식스센스,청계산입구,3회에서 홍예슬(서지혜)은 이 역 1번 출구('청계산역'으로 등장) 바로 앞 벤치에 앉는다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 서초구 청계산로 지하 179,37.448334,127.05471,02-2155-6114,2022-11-25,https://th.bing.com/th/id/OIP.A820MYalVOfc9QmAVD2FigHaHa?w=174&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6380,drama,키스식스센스,서울숲트리마제,2화에서 처음으로 등장. 차민후(윤계상)는 이 단지에 살고 있다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 성동구 왕십리로 16,37.538572,127.04505,02-468-0520,2022-11-25,https://th.bing.com/th/id/OIP.cjOoVKkQCrZtg7JKHhThSgHaQC?w=115&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6381,drama,키스식스센스,여의도역,4화에서 반호우(김가은)와 오승택(태인호)은 이 역에서 오후에 데이트를 시작합니다.,매일 05시 - (익일) 01시,정보없음,연중무휴,서울특별시 영등포구 여의나루 지하 40,37.521612,126.92423,02-6311-5261,2022-11-25,https://th.bing.com/th/id/OIP.S6l1Bj-oZtmRFS6x-bmG3QHaHa?w=182&h=182&c=7&r=0&o=5&dpr=1.3&pid=1.7
6382,drama,키스식스센스,자매근린공원,최종회에서 차민후(윤계상)와 홍예슬(서지혜)은 12회 엔딩에서 낙오와 이별을 앞두고 이 공원에서 화해한다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 영등포구 여의대방로 372-1,37.517512,126.93019,02-2670-3114,2022-11-25,https://th.bing.com/th/id/OIP.JK503w_LH3zIE4NJ-NtmVgHaE8?w=291&h=194&c=7&r=0&o=5&dpr=1.3&pid=1.7
6383,drama,키스식스센스,경희궁3길,7화에서 홍예슬(서지혜)과 전 남자친구 이필요(김지석)가 데이트를 마치고 이곳을 걷는다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 종로구 사직동 경희궁 3길,37.57329,126.96731,02-2148-1114,2022-11-25,
6384,drama,키스식스센스,자작나무이야기,팀 만찬을 마치고 술에 취한 차민후(윤계상)와 홍예슬(서지혜)은 이 카페 앞 벤치에 앉는다.,매일 12시 - 22시,정보없음,연중무휴,서울특별시 종로구 율곡로1길 74-15,37.57864,126.98183,02-730-7932,2022-11-25,https://th.bing.com/th/id/OIP.JFQUBxW8QaUyWiaR4GWgbQHaHa?w=176&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6385,drama,키스식스센스,율곡로3길,3화에서 홍예슬(서지혜)은 차민후(윤계상)와 결별 30주년을 맞은 이 거리의 포장마차에서 차민후(윤계상)와 함께 술을 마시는 모습을 보였다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 종로구 율곡로3길,37.577811,126.98239,02-2148-1114,2022-11-25,https://th.bing.com/th/id/OIP.rq2NyM5B1caH5vgJzz5fCAHaDr?w=314&h=173&c=7&r=0&o=5&dpr=1.3&pid=1.7
6386,drama,키스식스센스,안국동 We Are Young 벽화,11화에서 차민후(윤계상)와 홍예슬(서지혜)은 저녁 데이트에서 이 벽화 앞에서 공연을 하는 악사의 음악을 듣는다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 종로구 율곡로3길 64 육교 밑,37.578366,126.98219,02-2148-1114,2022-11-25,https://th.bing.com/th/id/OIP.2-gx6VQw-YaOgZA2WviF5AHaLH?w=115&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6387,drama,키스식스센스,청파로,3화에서 회사 창립 30주년을 맞아 전 남자친구 이소환(김지석)의 프러포즈에 아직도 혼란스러워하는 멍한 홍예슬(서지혜)이 횡단보도를 걷는다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 중구 청파로 425-2,37.557665,126.96895,02-3396-4114,2022-11-25,https://th.bing.com/th/id/OIP.poPQlW0njqnlJ408hOXGzwHaK0?w=121&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6388,drama,"킬미, 힐미",등명해변,16회에서 차도현(지성)과 오리진(황정음)이 데이트하러 온다. 도현은 여기서 계약을 해지하고 망연자실한 리진을 남겨둔다. 오리온(박서준)은 그녀를 태우고 해변가에 있는 레스토랑 다집횟을에서 그녀의 슬픔을 듣는다.,매일 00시 - 24시,정보없음,연중무휴,강원도 강릉시 강동면 정동진리 440-7,37.704451,129.01646,033-660-2018,2022-11-25,https://th.bing.com/th/id/OIP.PUgzrOvPwVnyau30gjXq0QHaE7?w=274&h=183&c=7&r=0&o=5&dpr=1.3&pid=1.7
6389,drama,"킬미, 힐미",아쿠아플라넷 일산,16회에서 차도현(지성)과 석호필 박사(고창석)가 이곳에서 만납니다.,매일 10시 - 18시 ,정보없음,연중무휴,경기도 고양시 일산서구 한류월드로 282,37.66383,126.75556,1833-7001,2022-11-25,
6390,drama,"킬미, 힐미",가든갤러리,오씨 가족의 집으로 등장하는 식당이다.,매일 11시 - 22시,정보없음,연중무휴,경기도 남양주시 강변북로632번길 57-28,37.587884,127.17405,0507-1420-7814,2022-11-25,https://th.bing.com/th/id/OIP.nb3_QKtW4kjRQaS1bUhjIAHaE8?w=254&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6391,drama,"킬미, 힐미",에버랜드,오리진(황정음)과 차도현(지성)의 첫키스가 있었던 곳,매일 10시 - 22시 (시기별 상이),정보없음,연중무휴,경기도 용인시 처인구 포곡읍 에버랜드로 199,37.2896511,127.217242,031-320-5000,2022-11-25,https://th.bing.com/th/id/OIP.M-4D-IgKUsSLeyXakWCQlQHaHa?w=167&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
